,CustomerID,InvoiceNo,Total_price,Cluster_0,Cluster_1,Cluster_2,Cluster_3,Cluster_4,InvoiceDate
17450,18093,565914,10.44,10.44,0.0,0.0,0.0,0.0,2011-09-07 15:43:00.000000000
17451,18094,544471,504.7199999999999,39.6,247.32,77.4,45.0,95.4,2011-02-21 08:50:00.000000000
17452,18094,550283,639.48,89.28,325.62,155.28,69.30000000000001,0.0,2011-04-15 14:05:00.000000256
17453,18094,561352,416.90000000000003,19.8,313.1,50.0,0.0,34.0,2011-07-26 14:41:00.000000000
17454,18094,561353,208.2,0.0,61.199999999999996,45.0,102.0,0.0,2011-07-26 14:42:00.000000000
17455,18094,567193,570.0,0.0,237.36,152.64000000000001,180.0,0.0,2011-09-19 09:27:00.000000000
17456,18094,567194,45.0,0.0,0.0,45.0,0.0,0.0,2011-09-19 09:28:00.000000000
17457,18095,540809,374.75,103.19999999999999,123.9,0.0,137.7,9.95,2011-01-11 12:37:00.000000000
17458,18095,542707,205.3,70.2,25.200000000000003,90.0,0.0,19.9,2011-01-31 12:50:00.000000000
17462,18097,539628,182.52,28.319999999999997,109.20000000000002,45.0,0.0,0.0,2010-12-20 14:49:00.000000000
17463,18097,540001,474.66,20.16,81.6,207.96,105.24000000000001,59.699999999999996,2011-01-04 10:22:00.000000000
17464,18097,553685,799.3799999999999,143.88000000000002,149.58,310.92,45.0,150.0,2011-05-18 13:56:00.000000000
17465,18097,562453,234.54,5.04,110.10000000000001,64.8,54.6,0.0,2011-08-05 10:31:00.000000000
17466,18097,562455,320.3,44.28,102.60000000000001,58.519999999999996,80.1,34.8,2011-08-05 10:32:00.000000000
17468,18099,562388,168.31000000000003,38.34,49.92,39.599999999999994,20.6,19.85,2011-08-04 15:52:00.000000000
17469,18101,560557,110.22999999999999,0.83,19.75,5.4,12.05,72.19999999999999,2011-07-19 13:05:00.000000000
17471,18102,537657,595.2,0.0,0.0,595.2,0.0,0.0,2010-12-07 16:42:00.000000000
17472,18102,537658,395.76,0.0,0.0,0.0,166.32,229.44,2010-12-07 16:43:00.000000000
17473,18102,537659,3108.85,0.0,0.0,3108.85,0.0,0.0,2010-12-07 16:43:00.000000000
17474,18102,538063,1914.2400000000002,0.0,0.0,1914.2400000000002,0.0,0.0,2010-12-09 13:44:00.000000000
17475,18102,550711,1196.96,0.0,0.0,0.0,681.8,515.16,2011-04-20 11:06:00.000000000
17476,18102,553368,7063.660000000001,0.0,0.0,1356.0,436.48,5271.18,2011-05-16 14:24:00.000000000
17477,18102,553470,3231.82,0.0,0.0,0.0,727.9200000000001,2503.9,2011-05-17 11:27:00.000000000
17478,18102,553471,2462.2599999999998,0.0,118.8,1766.8200000000002,142.07999999999998,434.56,2011-05-17 11:28:00.000000000
17479,18102,553473,254.88,0.0,0.0,254.88,0.0,0.0,2011-05-17 11:28:00.000000000
17480,18102,553475,866.4,0.0,240.48,0.0,177.12,448.79999999999995,2011-05-17 11:31:00.000000000
17481,18102,555920,923.52,0.0,0.0,923.52,0.0,0.0,2011-06-07 16:35:00.000000000
17482,18102,556723,3060.4,0.0,0.0,0.0,936.8800000000001,2123.52,2011-06-14 11:25:00.000000000
17483,18102,556726,1150.8,0.0,0.0,0.0,436.8,714.0,2011-06-14 11:31:00.000000000
17484,18102,560646,2365.91,0.0,0.0,0.0,692.35,1673.56,2011-07-20 11:28:00.000000000
17485,18102,560648,710.25,0.0,0.0,0.0,213.25,497.0,2011-07-20 11:33:00.000000000
17486,18102,562541,985.92,0.0,92.16,0.0,221.76,672.0,2011-08-05 15:39:00.000000000
17487,18102,566933,1465.5999999999997,0.0,0.0,0.0,0.0,1465.5999999999997,2011-09-15 15:30:00.000000000
17488,18102,566934,425.94,0.0,0.0,0.0,0.0,425.94,2011-09-15 15:34:00.000000000
17489,18102,566935,458.0,0.0,0.0,0.0,0.0,458.0,2011-09-15 15:35:00.000000000
17490,18102,566936,1832.0,0.0,0.0,0.0,0.0,1832.0,2011-09-15 15:35:00.000000000
17491,18102,567747,389.76,0.0,0.0,389.76,0.0,0.0,2011-09-22 10:48:00.000000000
17492,18102,567785,1074.0,0.0,1074.0,0.0,0.0,0.0,2011-09-22 11:28:00.000000000
17493,18102,567803,586.56,0.0,0.0,0.0,0.0,586.56,2011-09-22 12:11:00.000000000
17494,18102,567806,452.84,0.0,26.24,0.0,0.0,426.59999999999997,2011-09-22 12:22:00.000000000
17495,18102,567852,3385.1600000000003,0.0,164.64,1978.1599999999999,464.76,777.6,2011-09-22 13:21:00.000000000
17496,18102,567860,295.96,0.0,0.0,79.84,108.48,107.64000000000001,2011-09-22 13:53:00.000000000
17497,18102,568717,458.0,0.0,0.0,0.0,0.0,458.0,2011-09-28 16:17:00.000000000
17498,18102,568718,91.6,0.0,0.0,0.0,0.0,91.6,2011-09-28 16:17:00.000000000
17518,18106,541205,430.6999999999999,7.6499999999999995,127.70000000000002,35.4,81.95,178.0,2011-01-14 12:22:59.999998720
17519,18108,548334,271.0,10.2,58.10000000000001,45.2,83.8,73.7,2011-03-30 13:56:00.000000000
17520,18109,537046,277.45,0.0,32.05,44.15,4.95,196.29999999999998,2010-12-05 10:58:00.000000000
17521,18109,538366,275.3,0.0,26.55,84.75,13.55,150.45,2010-12-12 10:47:00.000000000
17522,18109,540172,138.98,16.15,18.950000000000003,69.13,4.95,29.8,2011-01-05 12:29:00.000000256
17523,18109,540940,214.18,0.0,24.0,117.08,0.0,73.10000000000001,2011-01-12 12:12:00.000000000
17524,18109,541486,129.51,28.500000000000004,13.05,52.61,0.0,35.35,2011-01-18 13:15:00.000000000
17525,18109,543529,178.15,0.0,29.1,78.6,3.95,66.5,2011-02-09 12:16:00.000000000
17526,18109,547709,279.73,0.0,50.7,69.22999999999999,52.0,107.80000000000001,2011-03-24 18:42:59.999999232
17527,18109,548698,259.6000000000001,25.95,11.8,48.3,24.9,148.65000000000003,2011-04-03 10:54:59.999998976
17528,18109,549750,113.25000000000001,0.0,13.75,68.75,8.9,21.849999999999998,2011-04-12 10:48:00.000000000
17529,18109,553913,365.84999999999997,0.0,65.30000000000001,149.29999999999998,15.8,135.45000000000002,2011-05-19 19:46:59.999999232
17530,18109,554995,161.71,20.16,13.350000000000001,14.95,24.1,89.15,2011-05-29 14:23:00.000000000
17531,18109,556475,261.80999999999995,2.55,56.050000000000004,42.01,39.6,121.60000000000002,2011-06-12 12:02:59.999999488
17532,18109,557287,185.06,3.85,0.0,100.50999999999999,29.700000000000003,51.0,2011-06-19 12:47:00.000000000
17533,18109,560094,252.7,6.75,0.0,117.55,49.5,78.9,2011-07-14 17:12:59.999999744
17534,18109,561064,136.60000000000002,0.0,2.1,25.5,0.0,109.0,2011-07-24 14:16:00.000000000
17535,18109,562430,115.0,5.1,8.850000000000001,52.95,14.850000000000001,33.25,2011-08-04 17:26:00.000000000
17536,18109,563908,244.06999999999996,22.67,5.9,98.05,44.550000000000004,72.9,2011-08-21 12:21:00.000000256
17537,18109,566198,393.84999999999997,0.0,14.700000000000001,85.35,112.80000000000001,181.0,2011-09-09 13:58:00.000000000
17538,18109,568661,311.37,21.02,11.8,134.7,57.4,86.45,2011-09-28 12:34:00.000000000
17547,18112,558101,196.64000000000001,15.84,0.0,65.0,42.599999999999994,73.2,2011-06-26 13:56:00.000000000
17549,18113,537360,76.32000000000001,0.0,0.0,76.32000000000001,0.0,0.0,2010-12-06 12:31:00.000000000
17550,18114,544659,220.1,5.1,15.5,80.45,33.099999999999994,85.95,2011-02-22 13:20:00.000000000
17551,18116,538248,139.67999999999998,17.64,52.25000000000001,44.99,4.95,19.85,2010-12-10 12:13:59.999998976
17552,18116,539243,172.2,0.0,47.20000000000001,77.05,16.2,31.75,2010-12-16 13:21:00.000000768
17553,18116,539988,350.0899999999998,23.43,104.70000000000003,88.21,79.60000000000001,54.150000000000006,2010-12-23 16:05:59.999997184
17554,18116,544303,161.95000000000002,13.800000000000002,26.6,48.49999999999999,23.4,49.65,2011-02-17 13:28:00.000000000
17555,18116,548711,201.00999999999985,29.28000000000002,53.05000000000001,44.43000000000001,34.55,39.7,2011-04-03 14:24:00.000000000
17556,18116,550459,189.98,32.05,46.14999999999999,28.229999999999997,11.05,72.5,2011-04-18 13:17:00.000001280
17557,18116,550643,35.96,35.96,0.0,0.0,0.0,0.0,2011-04-19 16:14:00.000000000
17560,18118,537126,475.85999999999984,63.45,137.7,77.86,71.95000000000002,124.9,2010-12-05 12:13:00.000001792
17561,18118,538250,132.64999999999998,18.65,35.400000000000006,41.550000000000004,21.15,15.899999999999999,2010-12-10 12:20:00.000000000
17562,18118,541485,288.4,61.26000000000001,42.20000000000001,90.14,52.7,42.1,2011-01-18 13:04:59.999998208
17563,18118,543309,245.64000000000001,18.95,52.03000000000001,99.96000000000001,46.9,27.8,2011-02-07 12:05:00.000001536
17564,18118,543668,133.00000000000003,0.0,35.400000000000006,59.8,19.95,17.85,2011-02-11 11:17:00.000000000
17565,18118,545349,172.60000000000002,83.20000000000002,36.300000000000004,14.799999999999999,12.45,25.849999999999998,2011-03-02 11:06:59.999998976
17566,18118,546466,370.5299999999999,24.580000000000002,110.25000000000001,49.849999999999994,92.10000000000001,93.75,2011-03-14 11:04:00.000000000
17567,18118,547649,368.9199999999997,41.81999999999999,177.65,71.94999999999999,11.25,66.25,2011-03-24 12:02:00.000002048
17568,18118,547895,113.14,5.29,9.23,41.47,39.25,17.9,2011-03-28 10:52:00.000000000
17569,18118,548563,125.63,0.85,25.09,25.439999999999998,33.75,40.5,2011-04-01 10:21:00.000000000
17570,18118,549543,197.5,14.91,95.25000000000004,40.839999999999996,39.75000000000001,6.75,2011-04-10 11:14:00.000002048
17571,18118,551739,141.93999999999994,25.25,42.99000000000001,28.949999999999996,12.45,32.3,2011-05-04 10:58:00.000001536
17572,18118,552821,248.02000000000004,20.650000000000002,80.97,36.9,57.2,52.300000000000004,2011-05-11 12:58:00.000001792
17573,18118,553351,311.7,39.06,129.23999999999998,75.14999999999999,21.15,47.1,2011-05-16 13:34:59.999998464
17574,18118,555631,191.61000000000007,25.9,39.910000000000004,40.1,27.5,58.2,2011-06-06 12:05:59.999998720
17575,18118,557210,265.05,49.67999999999999,77.27,43.05,37.400000000000006,57.65,2011-06-17 11:49:00.000001024
17576,18118,557976,158.98999999999995,75.36,10.6,30.729999999999997,12.45,29.849999999999998,2011-06-24 10:33:00.000000256
17577,18118,560125,136.68000000000004,15.999999999999996,36.480000000000004,43.7,26.6,13.9,2011-07-15 10:44:00.000000000
17578,18118,566171,161.43,28.58,57.8,35.45,21.15,18.45,2011-09-09 12:21:59.999998720
17579,18118,568046,193.63999999999996,4.29,63.20000000000001,56.949999999999996,28.15,41.05,2011-09-23 12:16:00.000000000
17586,18119,537567,181.11999999999998,33.720000000000006,79.94999999999999,7.75,27.349999999999998,32.349999999999994,2010-12-07 11:58:59.999998976
17587,18120,552448,111.14999999999999,0.0,28.35,10.75,32.3,39.75,2011-05-09 13:45:00.000000000
17588,18121,559424,649.8500000000001,101.84,84.20000000000002,368.36,39.5,55.95,2011-07-08 12:13:59.999999744
17589,18121,559901,23.25,0.0,0.0,23.25,0.0,0.0,2011-07-13 12:53:00.000000000
17590,18122,559774,119.19000000000003,17.34,37.55,33.5,25.85,4.95,2011-07-12 11:37:00.000000512
17591,18122,567077,201.94000000000003,10.84,69.95,94.5,26.650000000000002,0.0,2011-09-16 12:34:00.000001280
17598,18125,542393,556.4599999999998,105.07999999999998,107.60000000000001,183.58000000000004,150.3,9.9,2011-01-27 15:01:59.999997184
17599,18125,544304,175.75000000000009,37.260000000000005,55.960000000000015,48.129999999999995,34.4,0.0,2011-02-17 13:46:59.999998720
17600,18125,554083,212.93,78.13,61.05000000000002,51.800000000000004,15.0,6.95,2011-05-22 11:50:59.999998720
17603,18127,561697,139.6,0.0,17.700000000000003,25.5,76.5,19.9,2011-07-29 10:06:00.000000000
17606,18129,549564,112.55,0.0,24.000000000000004,61.55,27.0,0.0,2011-04-10 14:16:00.000000000
17610,18135,555359,109.82000000000001,0.0,2.25,95.12,12.450000000000001,0.0,2011-06-02 14:04:00.000000000
17611,18135,567489,123.65,0.0,0.0,59.65,64.0,0.0,2011-09-20 14:08:00.000000000
17615,18136,541949,288.99,20.16,90.90000000000002,114.08000000000001,46.85,17.0,2011-01-24 12:08:00.000000000
17616,18136,552948,311.85999999999996,9.959999999999999,25.200000000000003,62.199999999999996,214.49999999999997,0.0,2011-05-12 11:59:00.000000000
17618,18138,544317,152.65,35.400000000000006,0.0,35.25,9.9,72.10000000000001,2011-02-17 14:51:00.000000000
17625,18142,552276,282.47999999999996,97.2,25.200000000000003,80.88,79.2,0.0,2011-05-08 12:31:00.000000000
17626,18142,559023,160.8,0.0,100.80000000000001,60.0,0.0,0.0,2011-07-05 13:19:00.000000000
17627,18143,560807,480.17999999999984,65.02,256.36,117.39999999999998,25.5,15.9,2011-07-21 10:44:00.000000000
17628,18143,563256,519.98,29.279999999999998,165.42000000000002,164.38,72.45,88.45,2011-08-15 12:06:59.999998976
17629,18144,536536,165.04999999999998,15.0,0.0,135.2,14.850000000000001,0.0,2010-12-01 13:45:00.000000000
17630,18144,538831,105.6,0.0,33.6,72.0,0.0,0.0,2010-12-14 13:02:00.000000000
17631,18144,542079,157.4,0.0,81.6,0.0,75.8,0.0,2011-01-25 12:15:00.000000000
17632,18144,546677,131.4,0.0,0.0,0.0,39.6,91.80000000000001,2011-03-15 16:29:00.000000000
17633,18144,551150,159.10000000000002,0.0,35.400000000000006,0.0,15.8,107.9,2011-04-26 14:37:00.000000000
17634,18144,551151,134.4,0.0,0.0,0.0,39.0,95.4,2011-04-26 14:38:00.000000000
17635,18144,552827,56.7,0.0,17.700000000000003,0.0,39.0,0.0,2011-05-11 13:20:00.000000000
17636,18144,559131,202.1,0.0,0.0,135.2,59.400000000000006,7.5,2011-07-06 13:04:00.000000000
17637,18144,563938,125.80000000000001,0.0,0.0,0.0,125.80000000000001,0.0,2011-08-22 09:21:00.000000000
17638,18144,567913,176.20000000000002,0.0,0.0,0.0,168.70000000000002,7.5,2011-09-22 17:08:00.000000000
17640,18145,542662,609.0100000000001,200.76,80.4,241.7,86.15,0.0,2011-01-31 12:10:00.000001280
17641,18145,553762,414.77000000000004,84.42,111.94999999999999,67.8,130.70000000000002,19.9,2011-05-19 10:38:00.000000000
17642,18145,566561,1079.4700000000003,247.97999999999993,140.24,546.5,144.75,0.0,2011-09-13 12:13:00.000001536
17644,18146,551720,76.65,0.0,35.400000000000006,23.4,0.0,17.85,2011-05-03 16:35:00.000000000
17645,18146,560976,83.70000000000002,66.0,17.700000000000003,0.0,0.0,0.0,2011-07-22 12:08:00.000000000
17646,18147,564148,98.88000000000001,19.919999999999998,0.0,48.96,30.0,0.0,2011-08-23 12:22:00.000000000
17648,18149,546382,227.77999999999997,0.95,88.5,113.47999999999999,4.95,19.9,2011-03-11 12:44:00.000000000
17649,18149,552284,321.9,19.0,88.5,214.39999999999998,0.0,0.0,2011-05-08 12:48:00.000000000
17651,18150,554067,227.57999999999998,20.28,12.600000000000001,97.19999999999999,84.0,13.5,2011-05-22 10:47:00.000000000
17652,18150,561008,185.7,10.2,65.70000000000002,64.8,45.0,0.0,2011-07-22 15:43:00.000000000
17654,18151,544688,312.55,30.599999999999998,41.85,88.1,0.0,152.0,2011-02-23 08:29:00.000000000
17655,18151,561601,340.79999999999995,55.2,60.000000000000014,180.89999999999998,44.7,0.0,2011-07-28 11:34:59.999999488
17658,18155,544481,113.93,30.48,0.0,49.8,15.8,17.85,2011-02-21 10:36:00.000000000
17659,18155,557743,152.63,30.48,0.0,54.9,49.4,17.85,2011-06-22 11:59:00.000000000
17660,18155,568178,105.06,20.16,0.0,0.0,84.89999999999999,0.0,2011-09-25 13:32:00.000000000
17661,18156,537133,206.23,7.1,57.250000000000014,25.679999999999996,84.45,31.75,2010-12-05 12:29:00.000001536
17663,18158,566304,343.80000000000007,108.8,127.6,107.39999999999999,0.0,0.0,2011-09-12 09:02:59.999999232
17665,18159,543754,530.1500000000002,0.0,83.40000000000002,363.1000000000001,0.0,83.65,2011-02-11 14:26:00.000000000
17666,18160,554281,318.55000000000007,31.0,58.10000000000001,74.8,52.2,102.45,2011-05-23 13:41:00.000000256
17668,18161,541947,301.53000000000003,51.9,17.700000000000003,187.68,14.850000000000001,29.4,2011-01-24 11:56:00.000000000
17669,18161,548550,244.79,30.599999999999998,17.700000000000003,153.29,43.2,0.0,2011-04-01 08:22:00.000000000
17670,18161,560992,224.94,20.4,35.400000000000006,114.69,54.45,0.0,2011-07-22 13:31:00.000000000
17674,18165,556908,302.46000000000004,33.36,15.299999999999999,154.8,99.0,0.0,2011-06-15 13:23:00.000000000
17675,18167,564626,498.48,0.0,124.20000000000002,125.39999999999998,213.18,35.7,2011-08-26 11:40:00.000000000
17678,18168,536836,263.29999999999995,22.7,23.2,97.10000000000001,30.25,90.05,2010-12-02 18:08:00.000000000
17679,18168,538935,186.64000000000001,0.0,29.65,55.44,69.2,32.35,2010-12-15 11:08:00.000000000
17680,18168,543600,194.35,28.549999999999997,17.3,43.4,97.15,7.95,2011-02-10 13:18:59.999999232
17681,18168,546855,218.83000000000007,16.08,72.85000000000002,35.1,53.1,41.7,2011-03-17 13:57:59.999999744
17682,18168,553911,191.67,32.050000000000004,11.0,40.870000000000005,31.05,76.69999999999999,2011-05-19 19:02:00.000000000
17683,18168,557126,115.15000000000002,33.1,0.0,35.0,27.15,19.9,2011-06-16 19:21:00.000000000
17685,18170,552217,304.2099999999999,17.04,112.19999999999999,25.5,26.32,123.15,2011-05-06 15:13:00.000000000
17686,18170,563858,351.29999999999995,30.599999999999998,131.40000000000003,65.1,44.7,79.5,2011-08-19 16:04:00.000000000
17688,18171,540554,240.45000000000002,0.0,25.200000000000003,26.4,87.6,101.25000000000001,2011-01-10 09:55:00.000000256
17689,18171,550250,224.13999999999996,31.200000000000003,0.0,57.94,19.8,115.2,2011-04-15 11:36:00.000000000
17690,18171,558483,219.83,0.0,35.040000000000006,27.04,74.25,83.5,2011-06-30 09:59:00.000000000
17691,18171,565199,309.89,15.12,0.0,131.97,59.400000000000006,103.4,2011-09-01 16:30:00.000000000
17693,18172,544717,649.02,85.91999999999999,124.2,301.29999999999995,90.0,47.6,2011-02-23 10:44:00.000000000
17694,18172,544792,1329.3599999999997,20.4,278.1,225.76000000000005,154.0,651.1000000000001,2011-02-23 12:37:00.000000768
17695,18172,548534,269.62,34.31999999999999,68.10000000000001,94.69999999999999,15.0,57.5,2011-03-31 17:28:00.000000000
17696,18172,551000,159.20000000000002,0.0,12.600000000000001,84.0,15.0,47.6,2011-04-26 09:15:00.000000000
17697,18172,553021,600.36,0.0,83.4,70.56,249.00000000000003,197.4,2011-05-12 19:22:00.000000000
17698,18172,553022,59.8,0.0,0.0,59.8,0.0,0.0,2011-05-12 19:23:00.000000000
17699,18172,561618,263.32,13.919999999999998,68.10000000000001,94.8,15.0,71.5,2011-07-28 13:28:00.000000000
17700,18172,562393,1019.44,19.919999999999998,503.8000000000001,295.32,105.0,95.4,2011-08-04 16:17:00.000000768
17701,18172,565208,305.96000000000004,0.0,152.36,0.0,90.0,63.6,2011-09-01 16:50:00.000000000
17702,18172,567907,336.16,0.0,220.6,40.56,75.0,0.0,2011-09-22 16:48:00.000000000
17703,18172,567908,75.60000000000001,0.0,75.60000000000001,0.0,0.0,0.0,2011-09-22 16:48:00.000000000
17710,18173,546216,647.56,86.39999999999999,237.60000000000002,180.95999999999998,118.80000000000001,23.8,2011-03-10 11:56:00.000000000
17711,18173,550635,423.36,0.0,144.36,30.0,249.00000000000003,0.0,2011-04-19 15:20:00.000000000
17712,18173,554496,452.0,86.39999999999999,30.599999999999998,0.0,275.5,59.5,2011-05-24 14:25:00.000000000
17713,18173,566649,378.0,0.0,270.72,107.28,0.0,0.0,2011-09-14 11:26:00.000000000
17715,18176,539281,476.34999999999997,61.8,93.9,223.3,61.550000000000004,35.8,2010-12-16 15:45:00.000001024
17716,18177,547986,169.05,0.0,154.3,14.75,0.0,0.0,2011-03-29 08:46:00.000000000
17717,18177,550803,225.05,3.8499999999999996,74.2,119.75,0.0,27.25,2011-04-20 15:25:00.000000512
17718,18177,550824,8.25,0.0,0.0,8.25,0.0,0.0,2011-04-21 10:00:00.000000000
17719,18177,553908,311.3,0.0,212.30000000000004,99.0,0.0,0.0,2011-05-19 18:28:00.000000000
17720,18177,558927,324.17,6.72,201.95000000000005,115.5,0.0,0.0,2011-07-05 10:23:00.000000000
17722,18178,538260,300.65000000000003,0.0,65.70000000000002,49.8,185.14999999999998,0.0,2010-12-10 12:42:00.000000000
17723,18178,543123,333.3,8.5,170.10000000000002,154.7,0.0,0.0,2011-02-03 14:08:00.000000000
17724,18178,551734,465.99,135.44,69.0,111.6,108.2,41.75,2011-05-04 10:14:59.999998976
17725,18178,562131,490.8700000000002,34.519999999999996,154.4,158.6,130.85,12.5,2011-08-03 09:30:00.000000256
17726,18179,540472,335.8,95.1,33.0,107.69999999999999,32.0,68.0,2011-01-07 14:22:00.000000000
17727,18179,541370,287.1,21.700000000000003,49.800000000000004,111.8,64.2,39.6,2011-01-17 14:51:00.000000000
17728,18179,548317,270.26000000000005,90.96000000000001,80.2,63.4,19.8,15.9,2011-03-30 12:42:59.999999744
17729,18179,548649,210.0,0.0,210.0,0.0,0.0,0.0,2011-04-01 13:21:00.000000000
17732,18180,560603,300.65,30.6,60.900000000000006,70.0,139.15,0.0,2011-07-20 08:58:59.999999744
17733,18180,561219,301.20000000000005,154.79999999999995,0.0,146.39999999999998,0.0,0.0,2011-07-26 08:50:59.999999488
17734,18180,566431,303.36,83.16,77.70000000000002,123.0,19.5,0.0,2011-09-12 14:38:59.999999744
17735,18180,567383,301.15000000000003,20.4,0.0,88.25,192.5,0.0,2011-09-20 10:21:00.000000000
17739,18183,546165,312.8,10.4,77.15,85.2,54.45,85.6,2011-03-10 10:08:00.000000000
17740,18183,551161,319.27000000000004,113.12,160.35000000000002,30.0,15.8,0.0,2011-04-26 15:26:00.000000000
17742,18185,548861,304.25,63.00000000000001,35.400000000000006,121.65,54.35,29.849999999999998,2011-04-04 13:42:00.000000000
17743,18188,544663,426.6,20.4,168.60000000000002,53.4,116.2,68.0,2011-02-22 14:43:00.000000000
17744,18188,568058,1181.6799999999998,162.39999999999998,568.9000000000001,270.48,148.10000000000002,31.8,2011-09-23 12:58:00.000001280
17746,18189,546784,633.0999999999999,70.2,156.00000000000003,205.20000000000002,77.65,124.05000000000001,2011-03-17 09:49:00.000001280
